Price,MtrsToBeach,SqMtrs,Age,NumStores,DogParkInd,SchoolScores
1719300,16290.222,151.5,39,11,0,78
1072500,5947.3437,144,63,14,0,85
1971750,13900.4928,161.25,104,55,0,76
3300000,380.7044913,238.5,6.871243257,23,0,71
10131000,396.8985023,294.75,9.866860388,18,0,80
1633500,14095.78036,74.25,72,59,0,82
2468400,328.9062832,207.75,5.638447201,30,0,77
2930400,11310.33039,93.75,6.077844258,36,0,82
890670,1104.506976,85.5,29,0,1,81
1638450,1323.941376,168.75,48,59,0,83
1567500,12711.89434,123,46,24,0,77
1029600,1658.059004,94.125,11,6,0,77
1065900,10629.73152,96.75,39,18,1,75
1092300,17077.11516,97.5,29,0,1,79
1009800,1108.974934,91.5,8,25,0,76
2161500,13451.37707,197.25,5.156315598,33,0,82
957000,6522.852384,146.25,56,15,0,80
4125000,18116.16137,237,4.062885412,41,0,87
1518000,445.4074964,116.25,66,18,0,77
1435500,18669.26869,127.5,75,0,1,84
2191200,174.6670495,188.25,2.868345687,0,0,78
2854500,5269.162379,135,7.644750825,36,0,76
1270500,18138.84304,135,47,37,0,82
1640100,7964.66426,140.25,40,15,0,76
924000,9882.44857,75.75,90,21,0,77
620400,14768.95646,84,91,37,1,78
1579050,238.9600268,156.75,46,0,0,81
3795000,267.0756524,327.75,8.076332021,0,0,77
732600,12203.96022,108,34,33,1,83
2636700,285.0057509,193.5,7.960434817,0,0,76
2012670,4027.106845,239.25,0.681577015,50,1,81
1362900,1766.052323,178.5,20,0,0,80
1320000,16230.41937,106.5,85,47,0,77
2648385.3,330.0156514,224.25,7.229301482,47,0,79
1056000,8637.75613,201,25,27,0,78
1673100,482.4883633,204.75,9,15,0,83
1278750,13616.07463,91.5,69,14,0,85
1306800,12006.12586,112.5,48,22,0,77
1230900,460.437032,137.25,57,0,0,83
4884000,11039.92651,342.75,6.501225671,42,0,80
1187670,5013.56708,185.25,32,7,1,74
1353000,11234.04424,60,88,15,0,78
2277000,12586.04044,217.5,7.865239209,38,0,81
808500,1546.764106,105.75,30,10,0,80
2310000,168.1502317,212.25,1.531046117,0,0,73
884400,12173.31886,126,38,12,0,82
742500,10938.83081,132,36,34,1,82
3234000,308.1170227,168,9.950808962,24,0,79
2623500,8625.990365,103.5,2.108531692,35,1,78
643500,4368.997258,61.5,62,19,0,86
1584000,1811.982999,163.5,65,48,0,80
1600500,11840.58882,105,115,47,0,80
429000,14079.50683,66,87,0,0,77
1072500,6176.614756,79.5,69,8,0,76
1452000,14519.46998,114.75,31,36,0,75
1815000,11234.94586,186,57,59,1,79
1023000,8684.428028,111.75,48,28,0,84
1749000,472.2575101,274.5,26,22,0,85
1287000,4564.283346,175.5,22,25,1,85
801900,18017.20589,108.75,34,16,0,84
2108700,4864.227398,165.75,0.006910311,22,1,79
709500,15877.83191,84.75,46,0,0,76
1336500,4883.06185,116.25,54,0,0,79
825000,7625.399278,128.25,47,6,1,73
1338150,2525.892121,75.75,61,19,0,79
1491600,297.5108431,199.5,78,0,0,85
2409000,206.6257228,199.5,1.375206821,0,0,80
881100,7978.952493,97.5,21,13,0,83
956835,3853.433919,125.25,13,20,1,81
1864500,185.0432603,72,104,0,0,78
5214000,409.1756191,350.25,6.835279267,12,0,85
2098800,139.0347265,160.5,4.887870427,0,0,80
1056000,11053.80147,123.75,37,37,1,80
693000,5344.364005,108,37,8,1,75
808500,11408.37114,78.75,65,33,1,83
1082400,15473.60114,110.25,32,35,1,82
3250500,471.9799153,317.25,8.194628253,13,0,79
1653300,489.1761963,147.75,39,41,0,79
1039500,11932.03104,115.5,23,37,0,83
1329900,16800.05558,156.75,3,7,1,77
1815000,221.3090437,178.5,81,0,0,77
1146750,1571.353448,161.7,3,22,0,81
1204500,9072.110975,155.25,29,18,1,79
1940400,9984.521266,143.25,64,42,0,83
1996500,1374.144496,144,38,42,1,79
4290000,18167.14799,255,9.496571207,41,1,84
768900,5639.609243,105,41,26,1,81
1188000,15758.89579,165.75,18,33,0,73
1514700,8439.737596,87.75,86,31,1,76
2442000,273.1239813,157.5,9.845582247,0,0,84
1006500,10769.60685,87,48,0,0,82
1303500,14117.82014,112.5,90,9,1,77
1848000,255.2255636,220.5,15,0,0,76
2145000,216.5362888,150.75,9.344054617,0,0,83
1484835,17171.21072,162.75,12,39,0,78
1707750,357.9865301,107.25,75,34,0,85
1435500,5119.689961,113.25,45,20,1,85
1088996.7,4939.467144,86.25,63,30,0,76
3135000,17930.03664,161.25,7.125829351,56,1,77
1475100,16326.00264,102.75,71,49,1,76
2309340,18420.70921,178.5,6.426720801,24,0,82
2805000,452.0815669,102.75,8.087477006,49,0,76
1044450,11912.94109,120,36,34,0,74
3110250,13815.6718,281.25,3.851621163,23,1,86
4323000,18230.87769,296.25,5.702277038,32,0,83
2826780,486.7938832,180,7.314168303,59,0,82
1338480,18835.10243,212.25,97,6,0,78
1864500,6098.571607,183,19,16,0,80
1089000,13174.85827,105,18,0,1,76
1237335,11904.78572,204.75,10,18,1,80
1337490,4289.598445,179.25,32,18,1,81
1848000,19479.60581,154.5,31,57,1,85
2719200,486.647966,186.75,0.562027609,15,0,82
858000,9632.73898,82.5,31,0,1,84
2508000,8885.313961,182.25,7.41145161,21,0,80
1336500,12878.80572,237.75,20,18,0,77
1418670,4340.724667,198,28,12,1,79
1126950,8614.702089,84.75,54,41,0,75
1485000,11723.92238,82.5,103,36,0,84
1287000,19029.39738,90,60,47,1,80
1386000,14260.92316,150,52,46,0,77
890835,4312.03954,141.75,13,0,1,83
1626900,147.5887337,143.25,105,0,0,80
1221000,14660.25816,203.25,17,20,1,79
7425000,134.2279395,364.5,5.606369614,0,0,83
1006500,12481.74872,93.75,48,21,1,78
1320000,3913.504233,119.25,77,27,0,83
1056000,7622.469916,93,6,17,0,77
2359500,10462.35539,150,0.653401949,39,0,81
2145000,10165.17778,270.75,7.883526464,32,0,83
719400,16882.30969,144.75,49,12,1,76
1650000,440.2550831,96,51,29,0,81
1518000,303.6408528,156.75,31,33,0,80
767250,6862.503244,145.5,46,5,1,82
1347060,4029.671232,135,25,19,0,78
1722600,478.4154262,129.75,35,22,0,80
2227500,285.7483586,210.75,0.490785623,0,0,84
4488000,8243.032862,266.25,5.179154091,31,0,81
824835,12366.68127,99.75,63,29,1,82
693000,9569.059838,56.25,65,48,1,79
1418835,17288.8555,132,68,0,0,77
2433750,177.257003,240,2.325922684,0,0,80
2343000,184.7332974,130.5,7.589176702,0,0,76
1551000,386.8473218,157.5,16,38,0,72
3630000,3260.589821,320.25,3.281725608,23,1,84
2145000,4270.703183,100.5,3.776955612,34,1,77
4026000,330.2253232,239.25,3.431172743,22,0,75
1392996,6729.385784,122.25,28,29,0,83
2062500,9443.293068,224.25,7.654336959,20,1,80
1271160,3388.074869,116.25,61,20,0,78
1650000,2628.842682,126.75,26,12,0,79
1016400,18718.03401,147,26,0,1,79
1864500,421.2794151,179.25,38,10,0,83
1917300,263.5277405,195,11,0,0,82
1191300,6739.81723,146.25,16,5,1,75
1138500,1895.152383,93.75,51,0,0,81
1382700,13696.94061,88.5,7,44,1,82
1145100,14878.72989,126,11,49,1,82
2062500,6203.47651,166.5,9.137392093,18,1,73
7920000,10105.79519,366.75,2.936432706,43,0,79
1250700,5516.391863,199.5,1,19,0,86
1023000,14520.56826,86.25,27,0,1,82
825000,2486.86382,84.75,74,20,0,75
2250600,15235.02255,207,1.617788803,42,1,75
813450,5516.739971,107.25,23,19,1,81
1072500,10505.31993,111.75,83,39,0,79
1026135,2691.545194,152.25,11,9,0,83
3630000,6124.93653,225.75,6.853092392,21,1,81
948750,15478.3852,135.75,61,18,0,80
1422300,5055.917071,135.75,61,17,1,81
745800,1274.222713,72.75,47,24,0,80
2722500,219.3274997,150.75,6.629983522,0,0,76
577500,4840.549064,97.5,68,0,0,87
1536975,3528.278418,94.5,56,43,0,76
2174700,9788.57887,195.75,2.702045513,11,0,80
1963500,17726.63244,143.25,74,57,0,78
1155000,1986.710337,133.5,28,15,0,85
891000,7925.795772,142.5,40,0,0,83
2186250,488.8092464,183.75,2.354475779,11,0,78
824670,13186.57536,103.5,76,34,1,81
1070850,9291.471564,144,38,33,1,83
1419000,7767.467089,101.25,11,35,1,87
1385835,5780.148173,101.25,11,19,0,81
940500,2502.815859,188.25,53,28,0,77
1095600,4903.844496,185.25,13,24,0,77
930600,335.2110283,124.5,59,0,0,86
1056000,10134.85762,100.5,28,31,0,74
1414875,17558.1472,121.5,104,14,0,89
1089000,2218.858445,172.5,38,0,1,79
1506450,18007.92315,150,7,32,0,79
1161600,6853.613676,123,43,6,1,80
2191200,5451.60313,114.75,1.509615756,56,1,83
2072400,254.382126,300,4.451219519,0,0,81
1689600,291.84465,120.75,38,0,0,74
838200,17395.82383,155.25,46,0,1,81
1768140,15321.93915,142.5,21,41,0,81
949254.9,7891.870379,78.75,55,0,0,82
1445400,306.9327745,114,9,0,0,77
1485000,19611.69415,179.25,66,40,0,73
1079100,19288.11992,180,17,8,0,79
1222650,6991.882435,134.25,10,26,1,77
874500,7067.767036,129,22,11,1,78
1485000,1697.880552,223.5,36,22,0,77
1402500,18375.21654,114,27,49,1,79
549780,15000.68132,86.25,38,33,1,79
808500,17262.85166,28.5,52,40,1,82
1864500,10012.61987,68.25,64,46,1,83
1781670,234.5306274,123.75,39,0,0,78
3003000,3073.326236,186,3.906376173,25,1,79
924000,14240.02861,153.75,25,41,0,81
907500,18601.42364,106.5,26,23,0,84
1541100,12998.26235,259.5,14,44,1,80
1509750,10111.02315,112.5,19,51,0,75
1257814.8,14525.452,99,107,16,0,81
956996.7,15767.51146,163.5,38,27,0,80
2120085,16301.0675,137.25,6.473454323,40,0,85
1550835,4675.374706,121.5,53,54,1,81
2623500,106.4233663,219,6.070052881,0,0,78
2590500,18103.66628,247.5,1.633162403,31,0,79
2838000,17806.79312,229.5,9.981301671,44,0,78
3630000,1403.039704,229.8,4.406765781,30,1,81
486750,12156.01355,114.75,56,0,1,81
1287000,2562.821284,143.25,37,8,1,83
755700,3363.338963,76.5,61,14,1,81
610500,435.4844417,86.25,83,0,0,79
1369170,17008.86739,94.5,74,39,1,77
660000,3077.937202,144,101,27,0,82
742500,16494.37803,135,46,30,1,80
2376000,7791.97018,153,4.827397845,34,0,81
3069000,19700.18653,165,9.6370439,39,1,83
4191000,18306.5666,240,3.18463187,15,0,85
2310000,461.6569888,180,3.431472539,38,0,77
1537800,492.9727742,85.5,10,12,0,85
1234200,15110.43311,99.75,39,21,0,77
2442000,494.6165949,225,2.369547244,26,0,81
3333000,17268.9673,136.5,2.743982435,45,1,79
1303500,5829.717034,218.25,13,0,1,84
1122000,204.7523161,81.75,61,0,0,78
689700,15249.65702,92.25,12,16,0,82
1424445,13141.70766,128.25,53,38,1,80
3234000,321.0373817,237,4.303603505,49,0,77
2178000,397.4930778,201,7.183091615,37,0,84
2409000,7645.128546,164.25,7.399693518,14,1,74
961950,3009.758175,94.5,27,16,1,78
2986500,19254.94623,222.75,0.201191464,58,0,75
2640000,110.4363951,192.75,4.008353604,0,0,81
2771670,3681.268689,285.75,6.480308562,30,0,81
660000,5221.317338,75.75,8,14,0,77
990000,13865.26728,111,36,45,1,82
1749000,7647.464803,93.75,73,32,0,77
1039335,19373.00659,124.05,20,36,0,82
841500,16425.38056,105.75,55,0,1,81
1435500,19082.16652,105,98,48,1,77
2029500,5827.477043,187.5,4.837202576,22,0,79
676500,1112.53622,105.75,30,0,0,76
1267200,19908.48861,157.5,60,43,0,80
1069200,6991.307874,131.25,21,15,0,85
2128500,206.6464183,155.25,9.980611696,0,0,78
1881000,100.3302164,117.75,8,0,0,79
1069200,17804.09864,144,16,5,0,82
891000,17352.85087,75,72,42,0,80
957000,8253.320262,159,53,41,0,86
825000,17066.2609,108,50,49,0,82
1128600,19844.36548,124.5,25,48,0,87
841500,4510.387522,100.5,57,5,0,81
2640000,15637.87355,178.5,6.671527857,35,0,77
1488300,207.4689856,117,89,0,0,81
3267000,269.8730197,208.5,8.104613714,0,0,77
951720,13577.73616,139.5,32,16,0,77
1386000,15760.67513,179.25,95,24,1,79
1184700,19432.03086,102.75,6,0,1,83
1287000,1599.656223,192.75,27,0,0,81
990000,4332.469858,99,10,29,1,82
1798500,9056.475621,189,34,33,1,83
951551.7,3364.481396,93.75,43,13,1,79
989670,18944.24162,117,30,0,0,73
2940300,19105.92699,174.75,3.760935061,19,1,82
3960000,7880.894838,274.5,1.671755351,22,1,87
1247400,17187.6852,209.25,11,39,1,80
989983.5,4407.819141,79.5,64,20,1,76
834900,8255.881225,151.5,21,0,1,79
1155000,6269.850957,118.5,36,15,1,77
1864500,173.3848307,151.5,115,0,0,80
1039500,19805.40548,72.75,107,12,1,82
1881000,439.7059956,111.75,100,28,0,83
3204300,385.6256598,329.25,5.531957601,39,0,81
3019500,337.0944138,206.25,2.204928426,44,0,77
1382700,1424.441463,161.25,65,6,1,82
858000,15169.49267,135.75,38,0,1,84
4356000,9807.993864,167.25,2.841805823,51,1,87
1220835,11184.53583,182.25,38,20,1,79
3399000,18090.81432,276,7.434425554,50,0,81
1435500,11121.68031,105.75,86,20,0,84
1983300,200.7874952,99.75,57,0,0,80
1519650,3867.038549,111.75,52,51,0,82
2376000,462.0571029,151.5,6.242823927,15,0,81
2808300,15069.74661,234.75,8.065557266,17,1,80
1815000,238.1366326,200.25,99,0,0,81
2310000,214.6878487,148.5,7.793025398,0,0,83
1065900,11912.20456,157.5,52,0,1,81
1140150,12339.04048,101.25,71,26,0,79
1247400,7841.431662,160.5,56,33,1,73
2145000,16478.97955,165.6,1.569732784,59,1,78
1270500,1522.969498,75.75,33,17,1,80
1402500,11755.69165,72.75,105,49,0,72
693000,1323.063149,114,95,22,1,87
2079000,250.8778438,205.5,3.151933483,0,0,76
1105500,17546.74151,117.75,62,23,1,77
648450,4163.296781,99,49,29,0,84
1923240,14600.59048,191.25,29,39,0,73
1452000,1797.418111,117,32,10,1,82
2483250,203.9460899,177,5.272732815,0,0,79
1757250,3541.124463,99.75,106,29,1,81
874500,6017.885039,80.25,65,25,1,83
1311750,11975.33846,113.25,54,6,0,77
1730025,15324.73648,128.25,16,31,0,78
2524500,5572.519565,209.25,3.364637091,14,0,71
2138400,468.2268267,196.5,0.103044135,42,0,77
1549350,14987.43982,222.75,46,25,0,81
783750,1402.372062,78.75,40,15,0,82
712800,10817.075,96,59,39,0,86
1409760,9048.145418,77.25,52,0,1,80
924000,14931.64807,142.5,38,10,0,81
2369400,12946.08164,230.25,2.059272667,58,0,80
1386000,3619.783363,132,5,28,1,79
1250700,5047.245652,69.75,63,20,1,82
1076130,19681.10503,66,73,29,0,81
1765500,124.9062527,102,12,0,0,80
933900,3318.095381,159.75,23,24,0,78
858000,11853.44542,111,75,0,1,80
1316700,14998.21522,112.5,64,47,0,82
1600335,268.2924765,125.25,28,0,0,82
2112000,5056.941915,154.5,2.293907769,15,0,79
1930500,11343.1667,162,63,27,0,78
2128500,336.9411586,208.5,1.465865739,49,0,82
834900,10722.34047,111.75,27,36,1,83
589050,12619.56139,55.5,62,31,1,80
960300,10094.6751,139.5,24,10,1,79
659835,18000.27767,119.25,95,21,1,77
1826550,227.5891057,63.75,93,0,0,79
626835,5556.753351,77.25,34,22,0,76
953700,9721.621272,138.75,27,37,0,78
2310000,203.8990168,137.25,1.538478245,0,0,83
851400,8810.702525,129.75,38,41,0,77
1749000,449.1051779,144.75,10,50,0,81
808500,8668.827538,106.65,3,0,1,80
1857900,102.2570223,103.5,98,0,0,75
1699500,428.7747466,182.25,14,36,0,82
1072500,8404.681824,195.75,28,48,1,74
1782000,315.5005582,150,19,55,0,76
924990,12924.66032,69,66,30,1,83
1518000,15945.77438,131.25,89,33,0,78
1567500,101.5252689,151.5,34,0,0,79
2970000,11571.18699,184.5,4.035673118,53,1,75
1776060,17335.45881,133.5,51,45,1,76
1415700,11491.48032,81,93,0,1,81
543866.4,18849.28142,93.75,35,44,0,79
1716000,214.5084594,140.25,38,0,0,78
1567500,13744.00416,127.5,38,42,1,76
933900,15299.81757,111,73,24,1,77
1060950,15400.79745,144.75,15,41,1,86
2772000,17761.87295,234.75,4.815400883,13,1,79
947100,11942.73577,102.75,23,10,1,82
1237500,10568.66854,72,53,30,0,82
1153350,2574.191577,94.5,46,22,0,82
1473285,18231.63697,111,55,34,1,81
895323,10234.60619,65.25,109,24,1,77
1039500,12868.69214,97.5,62,8,0,82
808500,8661.282127,111.75,25,41,0,76
1792279.5,329.7920103,103.5,68,18,0,82
2970000,146.6252651,89.25,5.018650359,0,0,78
8085000,10677.27484,318.75,4.479630608,50,1,79
1828200,9059.623615,144,12,16,1,78
824670,10633.72239,156,65,27,1,79
2534400,331.7510138,241.5,8.999872613,23,0,83
3234000,18781.68887,276,9.14839471,19,0,81
1303500,6665.518092,155.25,53,16,0,79
1254000,12551.0352,150,12,41,1,85
1867800,19717.60718,117,16,32,1,80
721050,1555.660589,120,66,18,0,81
1815000,17850.07074,145.5,39,15,0,81
1689702.3,226.5118015,115.5,95,0,0,77
651750,12375.58135,61.5,65,16,1,77
1551000,17774.86395,133.5,38,47,0,86
1947000,18565.84576,117,34,43,0,83
1534500,12892.09873,165.75,38,29,0,82
1646700,4473.668528,153,47,36,1,80
1699500,10858.03991,144,43,34,1,81
2364450,376.3206075,144.75,9.053343167,60,0,80
1353000,11566.54159,127.5,71,27,1,80
2805000,5136.605284,258.75,4.590190079,31,1,81
3465000,480.1501975,258,7.307375227,28,0,77
2138400,18398.05078,178.5,6.038274758,49,1,87
2046000,13908.73075,180,8.956049371,47,1,82
3085500,14432.59998,425.25,3.100791727,13,0,79
1250700,19176.41584,85.5,52,38,0,84
2306700,17572.0295,125.25,6.8014592,36,1,78
1742400,360.2201158,143.25,55,12,0,85
1402500,16226.55994,117,41,30,0,79
823350,176.0962729,112.5,52,0,0,73
3432000,314.005489,335.625,4.776288283,16,0,84
2607000,12066.97213,213,6.065865266,24,1,83
1319835,7302.698751,76.5,46,0,1,78
907500,10184.37368,105.75,62,0,1,76
1815000,352.2221077,114,103,42,0,74
462000,18116.71376,54.75,89,6,0,79
825000,375.4942178,89.25,61,0,0,74
1049400,19312.05763,105.75,27,12,1,78
1666500,4059.611625,93,53,12,0,80
1552650,4095.347995,187.5,49,52,1,83
1188000,10432.30877,78.75,61,11,0,78
4092000,11605.00563,201,2.656633058,58,0,80
3253800,190.1900136,178.5,1.553719018,0,0,81
1699500,233.4593086,79.5,109,0,0,85
1056000,7975.336555,172.5,76,38,1,77
1023000,3365.366148,150.75,64,5,1,75
1177110,10369.27367,81.75,73,38,1,74
2557500,287.4638601,174,9.098071079,0,0,82
1072500,11740.59318,78,64,0,0,80
686400,1859.62424,135.75,53,27,0,82
2722500,264.7124016,86.25,9.056445288,0,0,80
1699500,9655.250621,177,25,44,0,81
1617000,361.854405,147.75,86,40,0,81
1188000,6458.044448,156,53,22,0,78
1815000,419.3120729,156,53,42,0,84
742500,8800.405491,102.75,53,0,0,79
1650000,11653.72085,255.75,48,24,1,82
1270500,15858.6504,138.75,46,47,1,80
2764410,1105.053105,225.75,6.806716849,42,1,85
1478400,3969.164734,114.75,12,0,0,82
2409000,291.0129203,201.75,9.489182292,0,0,79
1897500,9177.052755,210.75,61,59,1,80
1419000,4493.385432,135.75,39,0,0,80
1435500,2372.365206,117,13,13,1,74
795300,1177.097867,75.75,42,15,0,85
1496550,450.1517621,75,91,39,0,83
940500,6820.601254,74.25,14,15,1,78
498300,17263.34327,54,73,36,0,81
5181000,420.1062959,455.25,4.966507754,25,0,81
2082300,197.884863,170.25,5.733880394,0,0,77
940500,401.4755149,103.5,4,0,0,84
643500,9649.538236,94.5,56,10,0,79
2697750,493.4926182,218.25,3.224510923,47,0,81
1815000,394.3714906,135.75,55,28,0,81
3729000,15680.41238,237,9.459622924,20,0,77
2012505,14491.89136,143.25,4.957029314,32,1,77
660000,5102.196464,92.25,68,16,1,80
1211100,6811.948309,222,9,11,0,82
941051.1,11004.41407,165,27,22,0,80
907500,3893.155967,95.25,68,0,1,82
1157970,18320.10881,190.5,23,8,1,81
2178000,17978.99875,227.25,9.679603721,18,0,82
1732500,10340.98736,114,58,43,1,76
864600,13782.87441,117,18,31,0,82
2277000,163.1326583,72.75,9.187161746,0,0,78
2059200,8860.212217,267.75,2.279625034,29,1,79
1164900,7902.92285,101.25,68,8,1,80
1823250,17816.5291,278.25,13,40,0,75
740850,19838.61174,107.25,32,0,0,80
788700,196.4337167,70.5,65,0,0,79
3217500,13007.58263,322.5,0.799532323,53,1,78
3960000,284.293672,299.25,9.824778582,0,0,78
1666500,17263.19453,103.5,105,59,1,84
996600,8033.707592,151.5,52,0,0,76
561000,18867.72465,111,71,28,1,79
643500,10739.58896,89.25,105,0,0,73
897600,12678.10593,191.25,56,31,0,78
1217700,11794.61026,191.25,56,0,1,78
1097250,402.814213,112.5,62,0,0,85
1699500,251.0431853,225,52,0,0,77
887700,2044.056114,126.75,48,18,1,77
4224000,16080.05263,329.25,5.001894061,52,1,76
999900,15143.68139,117,30,46,1,81
1386000,14186.19202,220.5,38,17,0,83
1320000,5309.643808,84.75,74,6,1,76
742500,14731.4816,76.5,28,0,1,79
722700,17236.77488,98.25,11,44,0,84
1996500,9618.985344,192.75,26,57,0,78
2062500,163.5173485,151.5,4.784400743,0,0,82
1254000,17927.02104,126,109,11,1,81
2046000,451.8892952,132.75,4.165508859,49,0,76
2268750,10190.53426,239.25,5.493254359,22,0,84
744150,15467.84722,108,53,36,1,82
833250,3080.778194,86.25,59,0,1,79
1683000,184.7432567,139.5,21,0,0,77
1683000,6117.593277,182.25,12,41,1,79
2392500,455.4898544,145.5,8.691563562,12,0,82
247500,14407.86357,50.25,49,5,1,78
1623600,405.6882046,66,88,57,0,74
1402500,6866.711168,144.75,38,25,1,80
6468000,100,234,6.924148498,0,0,82
2306700,334.5527516,242.25,9.663426327,25,0,79
1023000,14625.66051,52.5,97,24,0,76
1155000,16823.1997,75.75,54,0,0,80
2607000,483.9673447,184.5,0.696740795,24,0,80
1039500,19038.50724,117.75,12,37,1,78
882750,13811.89634,179.25,38,0,1,78
5775000,440.3372234,259.5,1.957727792,58,0,83
1435500,7124.44383,180,28,12,0,80
1592250,12480.84023,220.5,49,47,0,79
16863000,100,600.75,6.486381453,0,0,70
1451983.5,5442.548272,117.75,56,0,1,76
1518000,455.8442893,114,48,41,0,82
640200,4530.205956,80.25,44,8,1,79
957000,100,33,72,0,0,76
906510,13601.73198,183,52,21,1,79
2970000,446.0745743,199.5,7.448101726,24,0,79
3795000,176.2957842,334.5,9.936712405,0,0,78
1996500,237.0673841,150.75,7,0,0,81
1184700,12883.07641,108.75,11,18,1,85
1666500,331.2285542,112.5,13,23,0,84
1864500,419.7127622,187.5,25,13,0,79
1930500,122.6060926,96,60,0,0,83
1082400,5421.925511,253.5,25,8,0,77
2474835,358.5023458,218.25,2.717420582,17,0,80
2725800,18745.40805,229.5,5.860816431,58,0,87
1765500,223.5898976,99.75,38,0,0,80
3052500,17130.86551,247.5,7.506611363,40,1,79
2887500,426.7567852,243.75,4.987282031,17,0,78
2976600,264.544449,189.75,3.878013329,0,0,82
1395900,18502.76158,137.25,64,25,0,86
775500,19476.98375,87.75,47,26,0,81
1798500,213.468305,219.75,35,0,0,79
1131900,9327.102644,92.25,54,10,0,86
1105335,12652.09078,121.5,13,8,0,78
726000,9420.339398,108,56,45,1,79
570900,17371.86037,130.5,68,20,0,77
2161500,322.6860072,95.25,9.277776736,30,0,84
1339800,9529.364426,66,91,17,1,75
2085600,12426.82264,192,5.295191191,27,1,79
1178100,17809.83392,115.5,25,25,0,80
1191300,2800.509122,86.25,51,8,0,79
914100,16542.68257,57.75,67,47,1,75
2079000,412.7405981,345.75,9.915063293,46,0,78
838200,17991.25946,138.75,12,0,0,75
1560240,482.3407696,138,54,18,0,86
867900,17329.43646,111.75,102,0,1,74
1683000,331.7712472,111.75,102,40,0,74
593835,13503.78613,72,63,0,1,82
1732500,217.2465933,118.5,42,0,0,83
1580700,18244.9221,94.5,7,42,1,79
2148300,9913.811124,145.5,2.593040569,32,0,79
