donorId,age,income,pastDonations,numberOfKids,married,zipCode,month,donation
732,32,1,no,2,1,33123,1,0
733,25,3,no,2,1,30525,1,0
734,39,1,no,0,1,34016,1,0
735,71,3,no,1,1,39003,1,0
736,49,3,no,3,0,39835,1,0
737,28,2,no,3,0,34593,1,0
738,34,3,no,1,1,38123,1,0
739,60,2,no,4,0,35544,1,0
740,35,1,no,0,1,38909,1,0
741,60,2,no,2,1,31215,1,0
742,65,2,no,2,0,34683,1,0
743,36,1,no,2,1,32288,1,0
744,30,1,no,1,1,39231,1,0
745,52,1,no,3,1,37141,1,0
746,35,2,no,2,0,34993,1,0
747,44,2,no,4,1,30908,1,0
748,35,2,no,2,0,39679,1,0
749,47,2,no,1,0,31367,1,0
750,33,3,no,2,1,32339,1,0
751,56,2,no,1,1,30882,1,0
752,40,2,no,1,1,30436,1,0
753,31,2,no,1,0,32021,1,0
754,54,2,no,0,0,38114,1,0
755,36,2,no,2,0,31535,1,0
756,53,3,yes,0,1,35663,1,0
757,60,3,no,0,1,31868,1,0
758,34,3,no,0,0,31427,1,0
759,64,3,no,0,1,30595,1,0
760,70,1,no,3,1,33727,1,0
761,32,1,no,0,1,36023,1,0
762,78,2,no,1,0,33000,1,22
763,72,2,no,0,0,30764,1,0
764,28,3,no,0,0,35125,1,0
765,80,2,no,2,1,30735,1,21
766,79,2,no,1,0,35712,1,22
767,56,2,no,2,1,30693,1,0
768,51,2,no,4,1,35244,1,0
769,63,2,no,1,0,31144,1,0
770,55,2,no,2,1,30841,1,0
771,47,1,yes,3,0,30039,1,0
772,65,3,no,2,0,38822,1,0
773,37,2,no,2,0,39576,1,0
774,47,1,no,0,1,37139,1,0
775,68,2,no,0,1,30849,1,0
776,79,3,no,1,1,33485,1,7
777,33,1,no,0,1,39475,1,0
778,67,2,no,0,0,36392,1,0
779,27,3,no,1,0,39895,1,0
780,46,3,no,4,0,38681,1,0
781,78,3,no,1,1,36935,1,7
782,35,3,yes,1,0,37827,1,0
783,37,2,no,0,1,33818,1,0
784,58,2,no,1,0,38738,1,0
785,64,2,no,4,1,31100,1,0
786,72,3,no,1,0,34624,1,0
787,51,2,no,1,0,31357,1,0
788,64,2,no,0,1,30384,1,0
789,33,3,no,2,0,37358,1,0
790,72,2,no,1,1,32566,1,0
791,34,1,no,2,0,36523,1,0
792,68,3,yes,0,0,36498,1,0
793,59,2,no,3,1,30565,1,0
794,25,2,no,0,1,39355,1,0
795,36,2,no,2,1,38027,1,0
796,48,3,no,2,1,37283,1,0
797,39,1,no,0,0,36841,1,0
798,63,1,no,3,0,35237,1,0
799,72,1,no,0,1,36539,1,0
800,54,2,no,0,1,37252,1,0
801,80,3,no,3,0,34471,1,6
802,42,2,no,3,1,30170,1,0
803,28,3,no,2,1,30358,1,0
804,79,2,yes,0,1,30836,1,17
805,47,1,no,2,1,36750,1,0
806,42,1,no,3,0,38717,1,0
807,30,2,no,1,1,39389,1,0
808,54,2,no,1,1,33785,1,0
809,47,2,yes,3,0,30927,1,0
810,31,3,no,1,0,37155,1,0
811,74,1,no,4,0,38718,1,0
812,25,1,yes,1,0,39274,1,0
813,50,3,no,1,0,39878,1,0
814,80,1,no,0,0,38095,1,6
815,78,2,no,2,1,31326,1,23
816,66,2,no,3,1,39742,1,0
817,53,2,no,0,0,37647,1,0
818,65,1,no,0,0,32288,1,0
819,67,1,no,2,1,39746,1,0
820,27,1,no,1,1,31301,1,0
821,75,2,no,0,1,38478,1,26
822,45,2,no,0,0,31919,1,0
823,70,3,yes,3,1,32283,1,0
824,60,2,yes,1,1,32176,1,0
825,66,2,no,1,0,33362,1,0
826,48,2,no,1,0,32064,1,0
827,48,1,no,1,0,32200,1,0
828,28,2,no,1,1,39961,1,0
829,35,1,no,0,1,37564,1,0
830,36,2,no,1,1,34941,1,0
831,70,1,no,3,1,31753,1,0
832,35,3,no,1,0,36394,1,0
833,77,2,no,1,0,36770,1,23
834,29,2,no,0,0,39989,1,0
835,57,2,no,1,0,32494,1,0
836,71,3,no,0,1,38411,1,0
837,50,1,no,1,1,30349,1,0
838,55,1,no,0,1,36900,1,0
839,31,1,no,0,1,38281,1,0
840,68,3,no,1,0,39691,1,0
841,65,2,no,4,0,33130,1,0
842,31,1,no,3,0,31504,1,0
843,41,1,yes,0,1,30587,1,0
844,60,2,no,0,1,34988,1,0
845,29,2,no,0,0,39464,1,0
846,43,2,no,1,1,34154,1,0
847,78,3,no,1,1,31299,1,7
848,67,2,no,0,0,31956,1,0
849,43,3,no,4,0,36176,1,0
850,40,2,yes,2,1,31116,1,0
851,63,1,no,3,0,39070,1,0
852,75,2,no,3,0,35097,1,26
853,74,1,no,1,0,35065,1,0
854,47,1,no,2,0,33305,1,0
855,78,2,no,3,0,34644,1,22
856,31,2,no,0,1,36811,1,0
857,66,2,no,2,0,30815,1,0
858,81,2,no,2,1,33488,1,20
859,42,3,no,0,1,32149,1,0
860,78,3,no,1,1,35005,1,7
861,42,2,no,4,1,35226,1,0
862,75,2,no,0,0,35604,1,26
863,51,2,no,0,1,34399,1,0
864,42,2,no,0,1,38320,1,0
865,55,2,no,1,0,35311,1,0
866,32,2,no,2,0,38735,1,0
867,68,3,no,4,0,34452,1,0
868,66,1,no,2,1,34446,1,0
869,72,2,no,4,1,34231,1,0
870,56,1,no,0,1,37003,1,0
871,36,2,no,4,0,32461,1,0
872,81,2,no,2,0,37538,1,20
873,38,3,no,3,0,36405,1,0
874,66,2,no,1,1,37075,1,0
875,45,2,no,0,0,32872,1,0
876,25,3,no,3,0,32910,1,0
877,42,1,no,0,1,35464,1,0
878,48,1,no,0,1,35139,1,0
879,64,2,no,2,1,32352,1,0
880,58,2,no,0,0,32005,1,0
881,28,2,no,1,0,33530,1,0
882,67,2,no,0,0,32420,1,0
883,45,2,no,2,0,39026,1,0
884,64,1,no,1,1,36264,1,0
885,53,3,no,1,1,32687,1,0
886,52,3,no,4,0,37514,1,0
887,39,2,no,1,1,32738,1,0
888,27,2,no,0,1,35584,1,0
889,40,3,no,0,0,35774,1,0
890,32,3,no,2,1,32636,1,0
891,37,1,no,0,1,33275,1,0
892,32,3,no,1,0,38699,1,0
893,73,3,no,1,0,36029,1,0
894,40,3,no,0,0,37599,1,0
895,30,3,no,1,0,33170,1,0
896,28,3,no,3,1,38280,1,0
897,77,2,no,4,1,36929,1,24
898,28,3,no,1,0,37488,1,0
899,69,2,no,0,0,39877,1,0
900,44,2,no,3,0,39622,1,0
901,53,1,no,1,0,32898,1,0
902,76,1,no,1,0,33117,1,9
903,42,2,no,0,1,35016,1,0
904,56,1,no,1,1,35560,1,0
905,29,1,no,0,1,31650,1,0
906,39,3,no,1,1,33708,1,0
907,61,3,no,2,1,32313,1,0
908,58,3,no,3,1,30952,1,0
909,69,2,no,0,1,39990,1,0
910,75,1,no,0,0,30426,1,0
911,46,3,no,4,1,38697,1,0
912,40,3,no,0,0,38216,1,0
913,52,2,no,1,0,32111,1,0
914,35,2,no,0,0,39269,1,0
915,26,2,no,1,1,34077,1,0
916,40,2,no,0,0,32360,1,0
917,27,3,no,4,1,32420,1,0
918,77,2,no,0,1,39223,1,23
919,80,2,no,0,0,38136,1,21
920,69,1,no,4,1,39402,1,0
921,25,2,no,2,1,36163,1,0
922,49,1,no,0,1,37964,1,0
923,40,2,no,4,1,33047,1,0
924,36,2,no,2,0,38555,1,0
925,41,1,no,3,0,32125,1,0
926,48,1,yes,2,1,38971,1,0
927,67,3,no,1,1,32531,1,0
928,65,2,no,2,0,34180,1,0
929,54,1,no,0,1,38066,1,0
930,48,1,no,2,0,36043,1,0
931,33,1,no,2,0,38969,1,0
932,41,2,yes,0,0,34165,1,0
933,61,1,no,0,1,32227,1,0
934,76,2,no,3,0,32507,1,25
935,36,2,no,0,1,38285,1,0
936,34,2,yes,0,1,35633,1,0
937,56,3,no,4,0,32078,1,0
938,37,2,no,1,1,33315,1,0
939,66,3,no,1,0,34572,1,0
940,59,3,no,1,0,31791,1,0
941,55,1,no,0,1,35563,1,0
942,47,2,no,0,0,35497,1,0
943,45,2,no,4,1,30697,1,0
944,65,2,yes,0,0,36063,1,0
945,48,3,no,0,0,39393,1,0
946,42,1,no,1,1,36772,1,0
947,54,1,no,1,1,34282,1,0
948,54,1,no,4,1,35736,1,0
949,32,1,no,1,0,33659,1,0
950,38,2,no,0,1,32934,1,0
951,48,2,no,1,0,33643,1,0
952,32,2,no,1,0,34440,1,0
953,38,2,no,3,1,39826,1,0
954,44,1,no,1,1,35319,1,0
955,57,2,no,0,0,38527,1,0
956,54,1,no,0,0,34236,1,0
957,49,3,no,0,1,30925,1,0
958,68,1,no,4,1,31071,1,0
959,76,2,no,3,1,38148,1,24
960,27,2,no,1,0,38974,1,0
961,62,2,no,2,1,31817,1,0
962,53,1,no,1,1,36025,1,0
963,64,3,no,4,1,32272,1,0
964,58,2,no,0,1,33149,1,0
965,42,2,no,0,0,36908,1,0
966,67,2,no,3,1,30514,1,0
967,50,3,no,2,0,35122,1,0
968,71,3,no,0,0,34159,1,0
969,26,2,no,0,0,34661,1,0
970,56,1,no,2,1,31263,1,0
971,65,2,no,1,0,35658,1,0
972,32,3,no,0,0,32052,1,0
973,60,1,no,0,1,37649,1,0
974,29,2,no,0,1,31050,1,0
975,37,1,no,2,0,30181,1,0
976,76,1,no,1,1,34799,1,9
977,48,1,no,1,0,34334,1,0
978,72,3,no,1,1,31015,1,0
979,31,2,no,1,0,33710,1,0
980,49,2,no,0,1,38995,1,0
981,59,2,no,2,1,38046,1,0
982,51,2,no,1,1,38809,1,0
983,56,1,no,0,0,39802,1,0
984,36,2,no,2,1,34851,1,0
985,74,2,no,0,1,38408,1,0
986,52,3,no,0,1,37168,1,0
987,77,1,no,1,1,36720,1,8
988,47,3,no,4,0,37554,1,0
989,32,1,yes,0,0,39116,1,0
990,47,1,no,1,0,38979,1,0
991,36,1,no,2,1,36013,1,0
992,78,3,no,2,1,30285,1,7
993,38,2,no,0,1,30185,1,0
994,45,1,no,2,1,30042,1,0
995,25,3,no,0,0,32680,1,0
996,57,3,no,1,0,33644,1,0
997,57,2,no,3,1,37237,1,0
998,73,2,no,1,1,38050,1,0
999,26,1,no,2,1,33822,1,0
1000,70,1,no,2,1,32171,1,0
1001,30,3,no,2,0,34698,2,0
1002,45,2,no,0,0,36218,2,0
1003,54,2,no,2,0,38465,2,0
1004,47,3,no,0,0,37548,2,0
1005,27,3,no,0,0,32362,2,0
1006,76,3,no,0,1,32077,2,9
1007,64,2,no,0,0,37013,2,0
1008,40,3,yes,2,1,32204,2,0
1009,76,1,no,0,1,33487,2,9
1010,31,2,no,0,1,37983,2,0
1011,57,2,no,2,0,36685,2,0
1012,63,2,no,0,1,35772,2,0
1013,45,2,no,0,0,36269,2,0
1014,72,1,no,0,0,31419,2,0
1015,36,2,no,0,0,37765,2,0
1016,71,2,no,0,1,31282,2,0
1017,51,2,no,2,1,30540,2,0
1018,42,3,no,0,1,36114,2,0
1019,28,1,no,2,1,39114,2,0
1020,44,1,no,0,0,34181,2,0
1021,29,2,no,0,1,38815,2,0
1022,45,1,no,0,1,33883,2,0
1023,69,3,yes,3,1,37007,2,0
1024,64,3,no,0,0,38479,2,0
1025,78,2,yes,0,1,31802,2,17
1026,73,2,no,0,0,33487,2,28
1027,55,2,yes,1,0,37293,2,0
1028,78,1,no,3,0,32898,2,7
1029,34,2,no,0,0,34326,2,0
1030,32,1,no,0,0,37646,2,0
1031,26,1,no,2,1,36786,2,0
1032,50,3,no,4,0,30512,2,0
1033,68,3,no,3,1,38104,2,0
1034,77,2,no,0,1,35421,2,23
1035,42,1,no,3,0,33442,2,0
1036,67,1,no,3,1,39645,2,0
1037,66,3,no,4,1,38213,2,0
1038,32,1,no,0,0,31559,2,0
1039,69,3,no,1,1,34642,2,0
1040,55,2,no,2,0,36566,2,0
1041,46,2,no,2,1,35589,2,0
1042,28,3,no,0,1,31755,2,0
1043,40,2,yes,3,0,37157,2,0
1044,34,3,no,1,1,35675,2,0
1045,48,2,no,0,0,35724,2,0
1046,42,1,no,3,0,33095,2,0
1047,29,2,no,0,0,32695,2,0
1048,42,2,no,0,1,36509,2,0
1049,56,2,no,1,1,39928,2,0
1050,78,2,no,2,1,35869,2,22
1051,51,1,no,4,0,30459,2,0
1052,74,3,no,3,1,31026,2,12
1053,33,2,no,4,0,30884,2,0
1054,42,2,no,0,1,39301,2,0
1055,37,2,no,3,1,35663,2,0
1056,43,2,no,0,0,36823,2,0
1057,59,3,no,1,0,32710,2,0
1058,80,1,no,0,0,35782,2,6
1059,66,3,no,2,1,39142,2,0
1060,71,1,yes,1,0,31900,2,0
1061,42,2,yes,2,1,38729,2,0
1062,51,1,no,2,1,37241,2,0
1063,51,1,no,1,0,36512,2,0
1064,70,1,no,1,0,32814,2,0
1065,40,2,no,1,1,35529,2,0
1066,72,1,no,1,1,39362,2,0
1067,62,3,no,3,0,31876,2,0
1068,26,2,no,4,1,33828,2,0
1069,25,3,no,0,0,33853,2,0
1070,35,2,no,0,1,36536,2,0
1071,38,2,no,0,1,30074,2,0
1072,47,2,no,0,0,37531,2,0
1073,46,2,no,2,0,31639,2,0
1074,26,3,no,2,1,39522,2,0
1075,28,2,no,1,1,30751,2,0
1076,77,3,no,1,1,36920,2,8
1077,39,1,no,3,0,33331,2,0
1078,66,2,no,1,0,35623,2,0
1079,61,1,no,4,0,39580,2,0
1080,74,2,no,2,1,38603,2,0
1081,49,3,no,3,1,39504,2,0
1082,63,2,no,3,1,35823,2,0
1083,67,2,yes,0,0,33727,2,0
1084,30,2,yes,2,0,33554,2,0
1085,62,3,no,0,1,32202,2,0
1086,62,3,no,0,0,36240,2,0
1087,29,1,no,3,1,38019,2,0
1088,34,1,no,0,0,34533,2,0
1089,43,2,no,1,1,30972,2,0
1090,75,3,no,1,1,30788,2,11
1091,69,1,no,0,0,33013,2,0
1092,70,2,no,0,0,36723,2,0
1093,59,1,no,0,1,33266,2,0
1094,48,2,no,0,0,32785,2,0
1095,57,3,no,3,1,30174,2,0
1096,43,3,no,0,0,35525,2,0
1097,45,3,no,1,0,39928,2,0
1098,38,3,no,1,0,30583,2,0
1099,27,3,no,0,0,36408,2,0
1100,31,3,no,0,1,39706,2,0
1101,47,3,no,1,1,34654,2,0
1102,29,2,no,1,0,31842,2,0
1103,66,2,no,1,1,38673,2,0
1104,42,2,no,2,0,30886,2,0
1105,69,2,no,2,1,35470,2,0
1106,57,1,no,0,1,36064,2,0
1107,52,2,no,2,1,33880,2,0
1108,65,2,no,2,1,35316,2,0
1109,39,1,no,0,1,36857,2,0
1110,57,2,no,2,0,32129,2,0
1111,60,1,yes,0,0,31734,2,0
1112,69,1,no,3,1,34600,2,0
1113,75,2,no,0,0,33265,2,26
1114,31,1,no,1,1,36548,2,0
1115,37,1,no,0,0,38471,2,0
1116,42,2,no,2,0,39541,2,0
1117,40,2,no,1,1,39480,2,0
1118,25,3,no,4,0,31546,2,0
1119,52,2,no,0,1,30948,2,0
1120,34,1,no,0,1,38667,2,0
1121,32,3,no,0,1,37345,2,0
1122,43,3,no,2,1,37536,2,0
1123,47,1,no,0,0,30031,2,0
1124,26,2,no,0,0,31356,2,0
1125,56,3,no,0,0,30129,2,0
1126,78,3,no,0,0,33476,2,7
1127,29,2,no,1,1,38723,2,0
1128,71,3,no,0,1,38768,2,0
1129,73,2,yes,2,1,34614,2,0
1130,38,3,no,0,1,33474,2,0
1131,68,2,no,1,1,34868,2,0
1132,36,1,no,0,1,36606,2,0
1133,58,3,no,1,0,37607,2,0
1134,72,3,no,1,1,35441,2,15
1135,64,3,no,0,0,34199,2,0
1136,80,1,no,0,1,33498,2,6
1137,37,2,no,1,0,31284,2,0
1138,62,2,no,3,1,35003,2,0
1139,59,1,no,2,1,36339,2,0
1140,53,3,no,2,1,37756,2,0
1141,59,1,no,0,0,32185,2,0
1142,63,3,yes,0,0,30488,2,0
1143,29,1,no,4,0,30015,2,0
1144,73,3,no,1,1,39506,2,13
1145,37,2,no,3,0,35519,2,0
1146,25,2,no,0,1,36963,2,0
1147,46,2,yes,0,1,31579,2,0
1148,38,3,no,0,0,37757,2,0
1149,55,3,no,3,0,35375,2,0
1150,50,2,no,0,0,32649,2,0
1151,44,3,no,1,0,38320,2,0
1152,36,2,no,3,1,39237,2,0
1153,40,2,no,3,1,36523,2,0
1154,29,2,no,2,1,35685,2,0
1155,44,1,no,0,1,30968,2,0
1156,49,3,no,0,0,38728,2,0
1157,36,2,no,1,0,32306,2,0
1158,31,2,no,2,1,34184,2,0
1159,49,2,no,2,1,32910,2,0
1160,71,2,no,2,1,39162,2,0
1161,46,2,no,0,0,32096,2,0
1162,75,1,no,2,1,37590,2,11
1163,38,1,no,1,1,35496,2,0
1164,70,2,no,0,0,37415,2,0
1165,71,1,no,0,1,33428,2,0
1166,66,2,no,0,1,34995,2,0
1167,46,3,no,0,1,38561,2,0
1168,77,3,no,3,1,34395,2,8
1169,71,2,no,2,1,37564,2,0
1170,68,3,no,0,0,31816,2,0
1171,32,2,no,3,1,30128,2,0
1172,37,1,no,0,0,31079,2,0
1173,50,2,no,0,0,36328,2,0
1174,57,2,no,1,0,33816,2,0
1175,38,1,yes,1,0,31698,2,0
1176,75,2,no,2,0,30199,2,26
1177,27,2,no,0,0,37456,2,0
1178,67,1,no,3,0,30183,2,0
1179,61,2,no,3,0,36142,2,0
1180,79,1,no,3,0,36509,2,7
1181,79,2,yes,4,0,34813,2,17
1182,79,3,no,0,1,36320,2,7
1183,65,2,no,0,1,30771,2,0
1184,48,3,no,0,1,30152,2,0
1185,41,2,no,2,0,32728,2,0
1186,30,3,yes,0,1,37787,2,0
1187,62,2,no,1,0,31451,2,0
1188,56,2,no,1,1,31025,2,0
1189,69,1,no,3,0,32704,2,0
1190,65,3,no,3,0,30234,2,0
1191,43,2,no,2,1,34922,2,0
1192,46,3,no,0,0,39404,2,0
1193,38,1,no,0,1,36291,2,0
1194,60,2,no,1,1,36011,2,0
1195,71,1,no,1,0,39825,2,0
1196,31,1,no,4,1,32625,2,0
1197,80,1,no,2,0,34427,2,6
1198,67,2,yes,0,1,38411,2,0
1199,37,1,no,2,0,34410,2,0
1200,77,2,no,2,0,34524,2,23
1201,32,1,no,2,1,33347,2,0
1202,71,2,no,2,1,34166,2,0
1203,56,3,no,2,0,35601,2,0
1204,69,2,no,0,0,30390,2,0
1205,26,2,no,3,0,33906,2,0
1206,36,3,no,0,1,33520,2,0
1207,72,1,no,0,0,39669,2,0
1208,41,2,no,0,0,32368,2,0
1209,51,1,no,3,0,32319,2,0
1210,27,2,no,4,1,36415,2,0
1211,41,3,no,3,1,39643,2,0
1212,27,3,no,4,1,34832,2,0
1213,30,3,no,2,1,37969,2,0
1214,25,3,no,3,1,35890,2,0
1215,79,3,no,3,1,32177,2,7
1216,31,2,no,1,0,39636,2,0
1217,27,2,no,4,0,39649,2,0
1218,25,2,no,0,1,35331,2,0
1219,42,2,no,3,1,34452,2,0
1220,30,2,yes,1,1,33617,2,0
1221,69,1,no,3,1,33153,2,0
1222,32,3,no,0,1,32815,2,0
1223,61,1,no,1,0,30147,2,0
1224,35,2,no,0,0,30031,2,0
1225,39,3,no,1,0,36033,2,0
1226,44,2,no,1,1,33151,2,0
1227,62,2,no,2,1,36116,2,0
1228,43,2,no,0,1,36259,2,0
1229,26,2,no,3,1,39970,2,0
1230,46,3,yes,2,1,32225,2,0
1231,25,2,no,4,0,37740,2,0
1232,57,1,no,2,1,38872,2,0
1233,41,3,no,1,1,31280,2,0
1234,32,2,no,3,1,31556,2,0
1235,48,3,no,3,1,33744,2,0
1236,48,3,no,0,1,37079,2,0
1237,56,2,no,2,0,31934,2,0
1238,36,1,no,4,1,38036,2,0
1239,34,2,no,1,0,33552,2,0
1240,49,1,no,2,1,36035,2,0
1241,43,2,no,4,0,34190,2,0
1242,33,2,no,0,0,34076,2,0
1243,45,2,no,2,1,32867,2,0
1244,74,2,no,2,1,32555,2,27
1245,45,1,no,0,1,30779,2,0
1246,29,2,no,2,0,39011,2,0
1247,73,1,no,1,1,37933,2,0
1248,30,2,no,3,0,37458,2,0
1249,40,3,no,0,0,39756,2,0
1250,42,2,no,4,1,39037,2,0
1251,39,2,no,2,1,32409,2,0
1252,50,3,no,4,0,32744,2,0
1253,39,1,no,1,0,33330,2,0
1254,61,3,no,4,0,33417,2,0
1255,45,2,no,1,0,37370,2,0
1256,36,2,no,1,1,34478,2,0
1257,59,2,no,2,0,38186,2,0
1258,79,3,no,0,0,34358,2,7
1259,35,2,no,0,0,39958,2,0
1260,52,3,no,4,1,36262,2,0
1261,69,3,no,3,1,38710,2,0
1262,74,1,no,1,1,38344,2,0
1263,41,1,no,0,1,30375,2,0
1264,30,3,no,2,0,35712,2,0
1265,41,1,no,0,1,35380,2,0
1266,40,1,no,0,1,33046,2,0
1267,67,3,no,1,0,35543,2,0
1268,30,3,no,3,0,37946,2,0
1269,76,2,no,2,0,34499,2,24
1270,56,2,no,0,1,38557,2,0
1271,52,2,no,3,1,39780,2,0
1272,62,3,no,1,0,36769,2,0
1273,76,2,no,1,0,33830,2,24
1274,25,2,no,3,0,31255,2,0
1275,46,3,no,1,1,32313,2,0
1276,53,3,no,0,0,30022,2,0
1277,68,2,no,1,1,35885,2,0
1278,46,2,no,0,0,38297,2,0
1279,69,3,no,0,0,31183,2,0
1280,35,1,no,0,1,36915,2,0
1281,69,1,no,0,1,39929,2,0
1282,55,2,no,2,0,34316,2,0
1283,33,1,no,1,1,31837,2,0
1284,77,1,no,2,1,35884,2,8
1285,67,3,no,0,0,36559,2,0
1286,31,2,no,2,1,32757,2,0
1287,54,3,no,3,1,30268,2,0
1288,42,2,no,2,0,37752,2,0
1289,28,2,no,3,1,33249,2,0
1290,65,2,no,0,0,32122,2,0
1291,39,2,no,0,1,31169,2,0
1292,43,1,no,0,0,32059,2,0
1293,41,2,no,0,0,38572,2,0
1294,29,1,no,0,0,35995,2,0
1295,54,2,no,2,0,32380,2,0
1296,61,2,no,1,0,34721,2,0
1297,74,2,no,3,0,31711,2,27
1298,69,3,yes,0,0,37546,2,0
1299,56,2,no,1,1,37175,2,0
1300,58,2,no,0,1,39030,2,0
1301,26,2,no,1,1,30054,2,0
1302,42,3,no,1,0,38607,2,0
1303,50,2,no,1,1,39621,2,0
1304,44,3,no,0,1,39228,2,0
1305,33,2,no,3,0,31551,2,0
1306,37,2,no,3,0,33320,2,0
1307,26,3,yes,1,1,31829,2,0
1308,32,1,no,3,1,35850,2,0
1309,56,2,no,3,1,36363,2,0
1310,53,1,no,0,0,37298,2,0
1311,79,3,no,4,0,30299,2,7
1312,61,2,no,3,1,37245,2,0
1313,71,3,no,1,0,37548,2,0
1314,42,2,no,3,0,38354,2,0
1315,39,3,no,2,1,32840,2,0
1316,65,1,no,1,0,36907,2,0
1317,53,2,no,2,1,37770,2,0
1318,67,3,no,0,1,35115,2,0
1319,34,2,no,2,1,37184,2,0
1320,45,2,no,0,1,39576,2,0
1321,50,2,no,1,0,34661,2,0
1322,28,3,yes,0,1,30370,2,0
1323,46,2,no,1,1,32390,2,0
1324,51,3,no,0,0,36391,2,0
1325,52,2,no,1,1,31041,2,0
1326,55,2,no,0,1,37606,2,0
1327,41,2,no,0,0,31716,2,0
1328,43,1,no,0,1,39447,2,0
1329,39,2,no,2,1,34671,2,0
1330,61,3,no,0,1,36880,2,0
1331,71,1,no,2,1,36840,2,0
1332,59,2,no,0,1,32193,2,0
1333,46,2,no,1,0,32093,2,0
1334,70,1,no,1,1,36336,2,0
1335,71,2,no,1,1,35603,2,0
1336,58,2,no,0,1,39715,2,0
1337,26,2,no,1,1,33039,2,0
1338,75,1,yes,0,1,33357,2,6
1339,46,3,no,0,1,32699,2,0
1340,76,1,no,1,0,35278,2,9
1341,61,2,no,0,1,31679,2,0
1342,60,1,no,1,1,33131,2,0
1343,79,2,no,1,1,33781,2,22
1344,33,3,no,2,0,36647,2,0
1345,78,2,no,1,0,36499,2,22
1346,63,2,no,0,0,37993,2,0
1347,61,1,no,0,1,32898,2,0
1348,61,2,yes,0,0,34541,2,0
1349,56,3,no,1,0,34466,2,0
1350,72,2,no,0,1,39326,2,0
1351,62,2,no,0,1,37470,2,0
1352,35,1,no,4,0,35971,2,0
1353,77,2,no,0,0,36738,2,23
1354,27,2,no,2,1,32861,2,0
1355,35,2,no,2,0,38077,2,0
1356,59,2,no,0,0,33584,2,0
1357,66,3,no,2,1,35552,2,0
1358,80,3,no,1,0,38569,2,6
1359,77,1,no,3,0,36268,2,8
1360,80,2,no,0,0,30301,2,21
1361,67,3,no,0,1,35056,2,0
1362,79,1,no,4,0,38283,2,7
1363,62,2,no,0,0,30391,2,0
1364,75,3,no,0,0,38011,2,11
1365,34,1,no,1,1,36971,2,0
1366,36,1,no,0,1,30364,2,0
1367,53,1,no,2,1,32672,2,0
1368,38,3,no,2,0,34316,2,0
1369,62,2,no,1,0,32172,2,0
1370,26,3,no,1,1,36474,2,0
1371,44,2,no,0,1,33542,2,0
1372,34,2,no,4,1,32345,2,0
1373,35,3,no,2,0,38142,2,0
1374,27,1,no,3,1,36695,2,0
1375,32,2,no,3,0,34525,2,0
1376,78,2,yes,2,0,32020,2,18
1377,70,2,no,0,1,32671,2,0
1378,41,2,no,4,1,35900,2,0
1379,79,3,no,1,0,37497,2,7
1380,77,2,no,0,0,37513,2,23
1381,73,2,no,2,1,32369,2,0
1382,78,2,no,1,0,33206,2,22
1383,72,2,no,2,0,36979,2,0
1384,70,1,no,1,0,35138,2,0
1385,42,2,no,3,0,34595,2,0
1386,63,3,no,1,0,30440,2,0
1387,62,3,no,2,1,37627,2,0
1388,78,2,yes,0,1,32239,2,17
1389,25,3,no,0,1,38825,2,0
1390,41,3,no,1,1,31100,2,0
1391,39,2,no,1,1,39190,2,0
1392,79,3,no,1,0,38185,2,7
1393,72,2,no,0,0,31292,2,0
1394,60,2,no,0,1,32975,2,0
1395,59,1,no,0,1,37644,2,0
1396,27,2,no,0,1,30141,2,0
1397,65,1,yes,1,0,38482,2,0
1398,43,3,no,4,0,34189,2,0
1399,71,2,no,1,0,31442,2,0
1400,34,2,no,0,1,39701,2,0
1401,67,2,no,0,1,37044,2,0
1402,72,2,no,1,1,31030,2,0
1403,39,3,no,0,0,31125,2,0
1404,25,1,yes,1,1,33522,2,0
1405,49,2,no,0,0,36863,2,0
1406,64,1,no,1,0,36287,2,0
1407,45,1,no,1,1,31039,2,0
1408,46,2,no,2,0,31084,2,0
1409,25,1,yes,1,0,39984,2,0
1410,34,3,no,1,1,32328,2,0
1411,45,2,no,0,1,32515,2,0
1412,60,2,no,0,1,30100,2,0
1413,38,2,no,1,1,33378,2,0
1414,78,2,no,0,1,34417,2,22
1415,53,2,no,1,0,30758,2,0
1416,57,2,no,0,1,30075,2,0
1417,34,2,no,1,1,38515,2,0
1418,52,3,no,3,1,32974,2,0
1419,35,3,no,2,1,36508,2,0
1420,31,3,no,2,0,33468,2,0
1421,48,3,no,3,1,33842,2,0
1422,52,2,no,2,1,37622,2,0
1423,37,1,no,1,0,35806,2,0
1424,58,1,no,1,0,36315,2,0
1425,46,3,no,3,0,39459,2,0
1426,73,2,no,1,1,37156,2,0
1427,80,2,no,0,0,34425,2,21
1428,42,2,no,1,0,31263,2,0
1429,75,2,no,1,1,32400,2,26
1430,68,2,yes,1,1,33438,2,0
1431,48,2,no,0,0,37933,2,0
1432,58,3,no,0,0,38282,2,0
1433,43,2,no,1,0,38814,2,0
1434,40,1,no,1,1,30041,2,0
1435,34,1,no,0,0,33836,2,0
1436,31,2,no,2,1,38303,2,0
1437,52,2,no,0,0,37170,2,0
1438,67,2,no,1,0,32694,2,0
1439,76,2,no,2,0,37891,2,24
1440,68,2,no,1,1,31851,2,0
